VistID,Age,Avg_Income,Country_Name,Sex,DOB
9590737,38,57545.56,Norway,F,24-06-1984
9607403,38,70492.6,Iran,M,24-06-1984
9654684,38,67132.46,Vanuatu,F,24-06-1984
9661801,38,70583,Spain,F,24-06-1984
9661868,38,65816.38,Algeria,F,24-06-1984
9702269,38,49457.48,Guam,M,24-06-1984
9732569,38,75255,El Salvador,F,24-06-1984
9752136,38,37908.29,Micronesia,F,24-06-1984
9933313,38,68033.54,Saint Pierre and Miquelon,M,24-06-1984
9961679,38,60550.66,Azerbaijan,F,24-06-1984
1047852,39,52340.1,United States Minor Outlying Islands,M,25-06-1983
1066114,39,66262.59,United Arab Emirates,M,25-06-1983
1099530,39,48206,Guinea-Bissau,F,25-06-1983
1109090,39,74180.05,Angola,M,25-06-1983
1166943,39,65704.79,Mozambique,F,25-06-1983
1341331,39,33952,Micronesia,F,25-06-1983
1351478,39,63115.34,Lao People's Democratic Republic,F,25-06-1983
1358762,39,47160.53,France,F,25-06-1983
1370708,39,62589.84,Nepal,M,25-06-1983
1443697,39,70701.31,South Africa,F,25-06-1983
1655695,39,63764.28,Costa Rica,M,25-06-1983
1914903,39,53350,Djibouti,F,25-06-1983
1936042,39,33813,Dominican Republic,M,25-06-1983
1985085,39,62238.58,Saint Martin,F,25-06-1983
2028148,39,59448,Puerto Rico,F,25-06-1983
2045880,39,62336.39,Tuvalu,F,25-06-1983
2257003,39,46964.11,French Polynesia,M,25-06-1983
2322317,39,45800.48,Samoa,F,25-06-1983
2351939,39,73174.19,South Africa,F,25-06-1983
2375919,39,45581,Sao Tome and Principe,F,25-06-1983
2398669,39,44490.09,Bosnia and Herzegovina,M,25-06-1983
2581987,39,78092.95,Tunisia,M,25-06-1983
2658065,39,63879.72,Mauritius,M,25-06-1983
2741478,39,61625.87,Argentina,F,25-06-1983
2813514,39,61275.18,Honduras,F,25-06-1983
2958626,39,55642.32,Yemen,F,25-06-1983
2962883,39,66624.6,Nepal,M,25-06-1983
2981204,39,75687.46,French Polynesia,M,25-06-1983
3038691,39,49111,Bulgaria,M,25-06-1983
3085545,39,70583,French Southern Territories,M,25-06-1983
3125197,39,37908.29,Hong Kong,M,25-06-1983
3282693,39,58638.75,Bouvet Island (Bouvetoya),F,25-06-1983
3395593,39,56637.59,Nicaragua,F,25-06-1983
3411208,39,64929.61,Tokelau,M,25-06-1983
3449980,39,69805.7,Lao People's Democratic Republic,F,25-06-1983
3528287,39,62791,Vanuatu,M,25-06-1983
3562932,39,47314.45,Palau,F,25-06-1983
3735011,39,67714.82,Niger,F,25-06-1983
3853414,39,69112.84,Slovakia (Slovak Republic),M,25-06-1983
3928042,39,63891,Congo,F,25-06-1983
3958720,39,67866.95,Wallis and Futuna,M,25-06-1983
3993352,39,47139.21,French Guiana,M,25-06-1983
3996905,39,42898.21,China,F,25-06-1983
4026989,39,72188.9,Togo,F,25-06-1983
4035719,39,73474.82,Taiwan,F,25-06-1983
4053429,39,61467.33,Zambia,F,25-06-1983
4128218,39,34942.26,Brunei Darussalam,M,25-06-1983
4224518,39,65954,Mali,F,25-06-1983
4317545,39,67714.82,China,F,25-06-1983
4390464,39,72203.96,Eritrea,F,25-06-1983
4426798,39,65044.59,Bhutan,M,25-06-1983
4441421,39,63296.87,Reunion,M,25-06-1983
4442188,39,35351,Saint Pierre and Miquelon,M,25-06-1983
4485801,39,75509.61,Cook Islands,M,25-06-1983
4559761,39,56791.75,Micronesia,F,25-06-1983
4582539,39,38745,Martinique,F,25-06-1983
4651129,39,65461.92,Tuvalu,F,25-06-1983
4743345,39,49742.83,Antigua and Barbuda,M,25-06-1983
4747604,39,27508.41,Liberia,F,25-06-1983
4824402,39,59785.94,Gambia,F,25-06-1983
4890622,39,63649.04,Western Sahara,F,25-06-1983
4905605,39,62378.05,Mayotte,F,25-06-1983
4995507,39,65816.38,Myanmar,M,25-06-1983
5007306,39,65180.97,Vietnam,F,25-06-1983
5014154,39,56605.12,Kuwait,F,25-06-1983
5040290,39,34309.24,Mongolia,M,25-06-1983
5041599,39,58847,China,F,25-06-1983
5087350,39,69438.04,Algeria,M,25-06-1983
5130482,39,48554,Lebanon,F,25-06-1983
5171029,39,58037.66,Panama,F,25-06-1983
5211052,39,64631.22,Israel,F,25-06-1983
5216102,39,74903.41,Malta,F,25-06-1983
5316842,39,60333,Guatemala,F,25-06-1983
5332318,39,56367,Denmark,F,25-06-1983
5435850,39,63764.28,Belarus,M,25-06-1983
5453950,39,43242,Puerto Rico,M,25-06-1983
5486053,39,78119.5,Somalia,M,25-06-1983
5535896,39,67714.82,Myanmar,M,25-06-1983
5576250,39,36752,Greece,M,25-06-1983
5592025,39,60465.72,Central African Republic,M,25-06-1983
5715860,39,48206,Western Sahara,M,25-06-1983
5754571,39,60638.38,Guinea,F,25-06-1983
5761740,39,64122.36,Poland,F,25-06-1983
5768253,39,64021.55,Bahrain,M,25-06-1983
5799325,39,49283,Azerbaijan,M,25-06-1983
5803176,39,63451,Slovenia,F,25-06-1983
5844514,39,76435.3,Ukraine,F,25-06-1983
5855357,39,66629.61,Guinea,F,25-06-1983
5972402,39,57587,Kyrgyz Republic,F,25-06-1983
6002764,39,53168,Slovenia,M,25-06-1983
6047549,39,71055.22,Bulgaria,M,25-06-1983
6114360,39,48679.54,Central African Republic,M,25-06-1983
6159153,39,61771.9,Northern Mariana Islands,M,25-06-1983
6159264,39,37908.29,Northern Mariana Islands,M,25-06-1983
6277336,39,64008.55,Monaco,F,25-06-1983
6298351,39,41060,Dominican Republic,F,25-06-1983
6356502,39,66412.04,Azerbaijan,F,25-06-1983
6411503,39,66522.79,South Africa,M,25-06-1983
6433422,39,68030.18,Mali,F,25-06-1983
6448411,39,44275,Taiwan,M,25-06-1983
6533021,39,76560.59,United States of America,M,25-06-1983
6602964,39,20593,Sweden,F,25-06-1983
6634872,39,51363.16,Switzerland,M,25-06-1983
6710021,39,67633.44,Costa Rica,F,25-06-1983
6809630,39,64447.77,Turkey,F,25-06-1983
6957527,39,50972,Congo,M,25-06-1983
6975976,39,52691.79,Poland,F,25-06-1983
6999770,39,64395.85,Northern Mariana Islands,F,25-06-1983
7110150,39,59886.58,Monaco,F,25-06-1983
7162723,39,55994,Finland,M,25-06-1983
7226214,39,58476.57,Fiji,F,25-06-1983
7273205,39,61172.07,Tunisia,M,25-06-1983
7352140,39,65883.39,Chile,F,25-06-1983
7433645,39,66027.31,Canada,M,25-06-1983
7451148,39,48376.14,Uzbekistan,M,25-06-1983
7589042,39,63363,United Kingdom,F,25-06-1983
7606559,39,51870,Cyprus,M,25-06-1983
7650327,39,56759,Comoros,F,25-06-1983
7677208,39,61806.31,Timor-Leste,F,25-06-1983
7794340,39,48537.18,Vanuatu,F,25-06-1983
7859084,39,43314,Andorra,F,25-06-1983
7873047,39,41851,Indonesia,M,25-06-1983
8005847,39,52400.88,Estonia,M,25-06-1983
8014638,39,17709.98,Belize,M,25-06-1983
8049677,39,61610.05,Turks and Caicos Islands,M,25-06-1983
8115150,39,60576,Puerto Rico,F,25-06-1983
8143859,39,67384,Cote d'Ivoire,M,25-06-1983
8348792,39,55677.12,Saint Lucia,M,25-06-1983
8358594,39,77871.75,Yemen,M,25-06-1983
8466313,39,66773.83,Portugal,F,25-06-1983
8478118,39,54774.77,Gabon,M,25-06-1983
8523620,39,76894,Ethiopia,M,25-06-1983
8551482,39,66217.31,Poland,M,25-06-1983
8589116,39,32537,Dominican Republic,M,25-06-1983
8601969,39,56771,Cyprus,M,25-06-1983
8736544,39,71222.4,Albania,F,25-06-1983
8767158,39,52097,Syrian Arab Republic,F,25-06-1983
8780913,39,61922.06,Mayotte,M,25-06-1983
8845338,39,61428.18,Tanzania,F,25-06-1983
8905721,39,31088,Singapore,M,25-06-1983
8941943,39,53041.77,Ethiopia,M,25-06-1983
8966006,39,51739.63,Western Sahara,F,25-06-1983
8998899,39,76368,Burundi,M,25-06-1983
9083627,39,52691.79,Saint Vincent and the Grenadines,M,25-06-1983
9162473,39,50820.74,Bangladesh,F,25-06-1983
9219126,39,63580.22,Ecuador,F,25-06-1983
9221693,39,73392.28,Rwanda,F,25-06-1983
9241006,39,36834.04,Bangladesh,M,25-06-1983
9271506,39,60879.48,Tanzania,F,25-06-1983
9317589,39,43386,Haiti,M,25-06-1983
9438780,39,56216.57,Chad,M,25-06-1983
9542240,39,70449.04,Switzerland,M,25-06-1983
9620332,39,51593.46,Micronesia,F,25-06-1983
9632214,39,55994,Indonesia,M,25-06-1983
9636442,39,68737.75,Turkmenistan,F,25-06-1983
9742088,39,63296.87,Saint Helena,M,25-06-1983
9761061,39,74623.27,Belize,M,25-06-1983
9770858,39,70575.6,Portugal,F,25-06-1983
9771918,39,32709,Lao People's Democratic Republic,M,25-06-1983
9848184,39,71881.84,Lao People's Democratic Republic,F,25-06-1983
9863551,39,66263.37,Austria,F,25-06-1983
9885790,39,66412.04,Sweden,F,25-06-1983
1000645,40,67058.72,Netherlands,M,25-06-1982
1096528,40,61653,Jersey,F,25-06-1982
1159240,40,65172.22,United Arab Emirates,F,25-06-1982
1207311,40,65461.92,Seychelles,F,25-06-1982
1216957,40,49102,Syrian Arab Republic,M,25-06-1982
1245532,40,27964.6,Yemen,F,25-06-1982
1313081,40,70324.8,Guyana,M,25-06-1982
1381024,40,49850.52,Guernsey,M,25-06-1982
1408972,40,39133,Costa Rica,F,25-06-1982
1409377,40,67633.44,Grenada,M,25-06-1982
1475921,40,33294,Maldives,F,25-06-1982
1477364,40,60845.55,Iceland,F,25-06-1982
1521072,40,48099,Greenland,F,25-06-1982
1534073,40,38987,Djibouti,F,25-06-1982
1550379,40,79332.33,Uzbekistan,F,25-06-1982
1550723,40,50356.06,Western Sahara,F,25-06-1982
1552531,40,55015.08,Faroe Islands,F,25-06-1982
1626124,40,43882,Colombia,F,25-06-1982
1629581,40,61067.58,Yemen,F,25-06-1982
1661394,40,61275.18,Belgium,F,25-06-1982
1688437,40,67990.84,United States of America,F,25-06-1982
1703695,40,74780.74,Ukraine,F,25-06-1982
1774461,40,63936.5,South Africa,F,25-06-1982
1865768,40,70505.06,Belize,M,25-06-1982
1888767,40,50711.68,Zimbabwe,F,25-06-1982
1905521,40,75524.78,Burkina Faso,M,25-06-1982
1951247,40,64267.88,British Virgin Islands,M,25-06-1982
1989321,40,36752,Pakistan,F,25-06-1982
2140405,40,45716,Netherlands,F,25-06-1982
2168580,40,63337,Georgia,M,25-06-1982
2225221,40,31343,Finland,M,25-06-1982
2303882,40,70583,Paraguay,F,25-06-1982
2310486,40,68030.18,Malawi,F,25-06-1982
2322918,40,49102,Djibouti,F,25-06-1982
2451708,40,14548,French Guiana,M,25-06-1982
2492053,40,69646.35,Mozambique,M,25-06-1982
2576821,40,67431,Bangladesh,F,25-06-1982
2633838,40,56725.47,Togo,M,25-06-1982
2706786,40,72272.9,Nicaragua,F,25-06-1982
2718413,40,68614.98,Qatar,F,25-06-1982
2742010,40,66572.39,United Kingdom,M,25-06-1982
2842541,40,50457,Liberia,M,25-06-1982
2874660,40,66027.31,Guam,M,25-06-1982
3002987,40,66198.66,Bhutan,M,25-06-1982
3193920,40,77567.85,Antigua and Barbuda,F,25-06-1982
3194306,40,55411.06,Turkmenistan,F,25-06-1982
3342756,40,65421.39,Senegal,M,25-06-1982
3483524,40,66699.12,Ukraine,F,25-06-1982
3625603,40,49597,Isle of Man,F,25-06-1982
3749224,40,23822,Saint Martin,M,25-06-1982
3774833,40,66574,Mauritius,M,25-06-1982
3801563,40,72154.68,Gambia,F,25-06-1982
3825469,40,28495,Norway,F,25-06-1982
3851430,40,62572.88,Cote d'Ivoire,F,25-06-1982
3860858,40,60843.32,Libyan Arab Jamahiriya,M,25-06-1982
3891171,40,65461.92,American Samoa,M,25-06-1982
3911307,40,42908,Belize,F,25-06-1982
3994804,40,58476.57,Grenada,F,25-06-1982
4013961,40,50820.74,Niue,F,25-06-1982
4091043,40,55677.12,Myanmar,M,25-06-1982
4106359,40,41229,Lao People's Democratic Republic,M,25-06-1982
4126340,40,50723.67,Tajikistan,F,25-06-1982
4191491,40,22206,Mauritania,F,25-06-1982
4202790,40,33813,Mauritania,F,25-06-1982
4216330,40,49325.48,Mauritania,M,25-06-1982
4445416,40,71228.44,Faroe Islands,F,25-06-1982
4493997,40,31266,Northern Mariana Islands,M,25-06-1982
4594254,40,51409.45,Vietnam,M,25-06-1982
4633103,40,61833.9,Guatemala,M,25-06-1982
4643658,40,46179.97,Lao People's Democratic Republic,M,25-06-1982
4703568,40,35685,Cayman Islands,M,25-06-1982
4733853,40,59621.02,Czech Republic,F,25-06-1982
4739324,40,69456.83,Pakistan,M,25-06-1982
4798072,40,53817,Cambodia,F,25-06-1982
4858481,40,68324.48,Lesotho,F,25-06-1982
4863909,40,31265.75,Georgia,M,25-06-1982
4894283,40,59047.91,Mongolia,M,25-06-1982
4947127,40,73474.82,Jordan,F,25-06-1982
4987853,40,66265.34,United Arab Emirates,F,25-06-1982
5002330,40,39939,British Indian Ocean Territory (Chagos Archipelago),M,25-06-1982
5050256,40,54989.93,Colombia,M,25-06-1982
5161694,40,73882.91,Maldives,F,25-06-1982
5322820,40,61275.18,Iceland,M,25-06-1982
5334961,40,70505.06,San Marino,M,25-06-1982
5353195,40,44894,Northern Mariana Islands,F,25-06-1982
5381021,40,51120,Saint Barthelemy,F,25-06-1982
5396481,40,65773.49,Denmark,F,25-06-1982
5539980,40,50055,Uzbekistan,F,25-06-1982
5578932,40,62658,Uruguay,M,25-06-1982
5591382,40,33601.84,Cuba,M,25-06-1982
5774347,40,44559.43,Afghanistan,F,25-06-1982
5780017,40,75560.65,Bermuda,M,25-06-1982
5794407,40,48913,Colombia,F,25-06-1982
5795976,40,73174.19,Malta,F,25-06-1982
5911379,40,22205.74,Rwanda,M,25-06-1982
5992476,40,23821.72,Russian Federation,M,25-06-1982
6057374,40,56113.37,Saint Pierre and Miquelon,F,25-06-1982
6089674,40,56791.75,Canada,F,25-06-1982
6200226,40,42898,El Salvador,F,25-06-1982
6208320,40,66773.83,Grenada,F,25-06-1982
6230966,40,68864,Seychelles,F,25-06-1982
6256331,40,67307.43,Argentina,F,25-06-1982
6350571,40,67633.44,French Guiana,F,25-06-1982
6429361,40,77460.07,Palau,F,25-06-1982
6458910,40,71456,Latvia,M,25-06-1982
6462043,40,66281,Saint Kitts and Nevis,F,25-06-1982
6481734,40,37713.23,Bahamas,F,25-06-1982
6530200,40,35349,Vietnam,M,25-06-1982
6570375,40,46737,Mexico,F,25-06-1982
6608379,40,63493.6,Jersey,M,25-06-1982
6617399,40,70225.6,Tonga,M,25-06-1982
6682044,40,70889.68,Vietnam,F,25-06-1982
6704822,40,61383.79,Brazil,F,25-06-1982
6705679,40,67186.54,Tanzania,M,25-06-1982
6712404,40,58996.12,Namibia,F,25-06-1982
6753940,40,58850,Kiribati,F,25-06-1982
6815335,40,70324.8,Belarus,F,25-06-1982
6875474,40,75687.46,Guinea-Bissau,M,25-06-1982
6950854,40,75180,Egypt,F,25-06-1982
6957796,40,50950.24,Senegal,M,25-06-1982
6980520,40,69562.46,Macedonia,M,25-06-1982
6989394,40,56683.32,Malawi,F,25-06-1982
7022783,40,69562.46,Heard Island and McDonald Islands,F,25-06-1982
7031336,40,72554,Iceland,M,25-06-1982
7096103,40,47258.59,Senegal,F,25-06-1982
7151345,40,69874.18,Somalia,M,25-06-1982
7174822,40,36834.04,Cayman Islands,M,25-06-1982
7289014,40,31281,Greece,F,25-06-1982
7324210,40,52530.1,Wallis and Futuna,M,25-06-1982
7357614,40,71881.84,Algeria,M,25-06-1982
7518781,40,59448,Saudi Arabia,F,25-06-1982
7564111,40,64395.85,Denmark,M,25-06-1982
7713034,40,73882.91,Norfolk Island,F,25-06-1982
7731984,40,14548,Dominica,F,25-06-1982
7742032,40,55499.69,Bolivia,M,25-06-1982
7756587,40,66359.32,Singapore,M,25-06-1982
7826413,40,45945.88,Togo,F,25-06-1982
7851814,40,48468,Tajikistan,M,25-06-1982
7858276,40,74024.61,Indonesia,M,25-06-1982
7932949,40,34942,Finland,M,25-06-1982
7943751,40,33987.27,Thailand,F,25-06-1982
7970752,40,58363.12,Bulgaria,F,25-06-1982
7978569,40,59550,Turkey,M,25-06-1982
7992323,40,74903.41,Honduras,M,25-06-1982
8113412,40,42993,Heard Island and McDonald Islands,M,25-06-1982
8169250,40,44217.68,Cyprus,M,25-06-1982
8184244,40,63430.33,Niue,F,25-06-1982
8213201,40,64147.86,Greece,M,25-06-1982
8231773,40,25598.75,Malta,M,25-06-1982
8265835,40,59683,Switzerland,M,25-06-1982
8295017,40,47169.14,Rwanda,M,25-06-1982
8295380,40,71157.05,Greenland,F,25-06-1982
8333851,40,50723.67,Turkmenistan,F,25-06-1982
8348239,40,53058.91,Pitcairn Islands,F,25-06-1982
8420812,40,64631.22,Russian Federation,F,25-06-1982
8669886,40,59593.56,Maldives,F,25-06-1982
8671310,40,41336,Eritrea,F,25-06-1982
8772836,40,66524.8,Mayotte,F,25-06-1982
8912289,40,53412.32,Turkmenistan,F,25-06-1982
8948118,40,66193.81,Montenegro,F,25-06-1982
9075284,40,52079.18,Saint Helena,F,25-06-1982
9094965,40,47510,South Africa,M,25-06-1982
9102180,40,66291.67,Croatia,M,25-06-1982
9102517,40,64654.66,Tajikistan,M,25-06-1982
9140512,40,60805.93,Estonia,F,25-06-1982
9219264,40,47338.94,Kiribati,M,25-06-1982
9271043,40,77988.71,United States of America,M,25-06-1982
9308234,40,60192.72,Dominica,M,25-06-1982
9339861,40,50439.49,Bolivia,M,25-06-1982
9363019,40,47862,Rwanda,M,25-06-1982
9410205,40,51920,Tuvalu,M,25-06-1982
9474052,40,18369,Lithuania,F,25-06-1982
9499607,40,64267.88,Reunion,F,25-06-1982
9514365,40,51317.33,Rwanda,F,25-06-1982
9583619,40,46033.73,Mongolia,M,25-06-1982
9613122,40,59593.56,Guinea,M,25-06-1982
9632686,40,41232.89,Trinidad and Tobago,F,25-06-1982
9688601,40,50337.93,Morocco,M,25-06-1982
9781425,40,18369,Holy See (Vatican City State),F,25-06-1982
9867057,40,69718.19,Japan,F,25-06-1982
9920254,40,67186.54,United Arab Emirates,F,25-06-1982
1335580,41,42192,Lebanon,F,24-06-1981
1417080,41,37605,Philippines,M,24-06-1981
1439741,41,69785,Guatemala,F,24-06-1981
1456100,41,25739.09,Turkey,M,24-06-1981
2055335,41,27086,France,M,24-06-1981
2111462,41,34886.01,Vanuatu,M,24-06-1981
2228937,41,58544,Armenia,F,24-06-1981
2300771,41,49597.08,El Salvador,F,24-06-1981
2755634,41,75805.12,Benin,F,24-06-1981
2786218,41,55479.62,Moldova,F,24-06-1981
3091786,41,14776,Fiji,F,24-06-1981
3136945,41,39616,Bahrain,M,24-06-1981
3182038,41,43445,Brazil,F,24-06-1981
3288421,41,78520.99,Saint Helena,M,24-06-1981
3326068,41,66773.83,Mauritius,F,24-06-1981
3336118,41,62785,Uzbekistan,F,24-06-1981
3348499,41,41059.64,Zambia,M,24-06-1981
3381287,41,55122,Dominica,F,24-06-1981
3618116,41,60638.38,Niue,F,24-06-1981
3654706,41,51870,United Kingdom,M,24-06-1981
3973985,41,64927.19,Lithuania,F,24-06-1981
4038693,41,40184,Mali,F,24-06-1981
4054043,41,49957,Egypt,F,24-06-1981
4209944,41,64927,Northern Mariana Islands,M,24-06-1981
4231763,41,59397.89,Angola,M,24-06-1981
4326178,41,28029,Micronesia,F,24-06-1981
4372399,41,39724,Bosnia and Herzegovina,F,24-06-1981
4392127,41,42362,Bulgaria,F,24-06-1981
4489688,41,24593,Maldives,F,24-06-1981
4537004,41,62791,Iran,M,24-06-1981
4602252,41,57587,Falkland Islands (Malvinas),M,24-06-1981
4644565,41,21645,Belgium,F,24-06-1981
4770130,41,60803,Netherlands,F,24-06-1981
4799514,41,42079,Congo,F,24-06-1981
4958713,41,77460.07,Turks and Caicos Islands,F,24-06-1981
5120627,41,14548,Azerbaijan,F,24-06-1981
5125243,41,48348,Bouvet Island (Bouvetoya),F,24-06-1981
5155685,41,78092.95,Western Sahara,F,24-06-1981
5249661,41,54756,Jamaica,M,24-06-1981
5250035,41,48826,Chad,M,24-06-1981
5306811,41,55122,Rwanda,M,24-06-1981
5353722,41,51662.24,Albania,M,24-06-1981
5387573,41,68962.32,Tokelau,F,24-06-1981
5422926,41,47861.93,Puerto Rico,F,24-06-1981
5505557,41,42136,Hungary,M,24-06-1981
5552850,41,65957,Canada,F,24-06-1981
5665575,41,53013,Lao People's Democratic Republic,M,24-06-1981
5768198,41,66980,Venezuela,M,24-06-1981
5994303,41,53412.32,Guinea,F,24-06-1981
6174001,41,46024,Northern Mariana Islands,F,24-06-1981
6224174,41,37213,Iceland,M,24-06-1981
6250556,41,70185.06,Finland,F,24-06-1981
6256831,41,21773,New Zealand,F,24-06-1981
6320677,41,49159,Maldives,F,24-06-1981
6446419,41,28019,Uganda,F,24-06-1981
6484498,41,70593,Myanmar,M,24-06-1981
6648024,41,19345,Gambia,M,24-06-1981
6674872,41,33258,Turks and Caicos Islands,M,24-06-1981
6691461,41,50278.89,Sierra Leone,M,24-06-1981
6984885,41,24852.9,Iran,F,24-06-1981
7091737,41,28266,Papua New Guinea,F,24-06-1981
7172046,41,51315,Heard Island and McDonald Islands,F,24-06-1981
7285416,41,35254,Equatorial Guinea,M,24-06-1981
7390924,41,43882,Holy See (Vatican City State),M,24-06-1981
7436896,41,53167.68,Libyan Arab Jamahiriya,M,24-06-1981
7444747,41,43386.07,Guyana,F,24-06-1981
7549631,41,41233,Sao Tome and Principe,F,24-06-1981
7681386,41,59243.46,Western Sahara,M,24-06-1981
7726384,41,49283,Guinea-Bissau,F,24-06-1981
7934531,41,61068.26,Romania,F,24-06-1981
8153533,41,42898,Armenia,F,24-06-1981
8287390,41,54989.93,Belize,F,24-06-1981
8425089,41,76893.84,Latvia,F,24-06-1981
8685478,41,32848,Venezuela,F,24-06-1981
8742109,41,74445,Bahamas,F,24-06-1981
8828298,41,55788,Montserrat,F,24-06-1981
8929147,41,37345,Guinea-Bissau,F,24-06-1981
9037396,41,69868,Brazil,M,24-06-1981
9102287,41,51869,Finland,M,24-06-1981
9160160,41,65044.59,Mayotte,M,24-06-1981
9225327,41,13996.5,El Salvador,M,24-06-1981
9297697,41,38645,Japan,M,24-06-1981
9393552,41,49995.63,Belarus,M,24-06-1981
9417335,41,68211,Vanuatu,F,24-06-1981
9552936,41,43111.41,Saint Vincent and the Grenadines,M,24-06-1981
9737908,41,71511.08,Afghanistan,F,24-06-1981
9754290,41,52177,Australia,M,24-06-1981
9944594,41,34191,Togo,F,24-06-1981
9972180,41,56195,Denmark,F,24-06-1981
1113181,42,42838,Christmas Island,M,24-06-1980
1147103,42,73174.19,Venezuela,M,24-06-1980
1170863,42,59419.78,Niger,M,24-06-1980
1172188,42,62589.84,Cuba,M,24-06-1980
1201816,42,52337,Uzbekistan,F,24-06-1980
1231917,42,33502.57,Algeria,M,24-06-1980
1341063,42,60151.77,Tokelau,M,24-06-1980
1351708,42,49159,United States Minor Outlying Islands,M,24-06-1980
1400114,42,76984.21,Sweden,F,24-06-1980
1402507,42,32007,Holy See (Vatican City State),M,24-06-1980
1407229,42,65856.74,Ethiopia,F,24-06-1980
1408236,42,45945.88,Liberia,M,24-06-1980
1499409,42,70053,Peru,M,24-06-1980
1499774,42,77220.42,Tanzania,M,24-06-1980
1544860,42,63884,Romania,F,24-06-1980
1624011,42,51501.38,Kyrgyz Republic,M,24-06-1980
1657783,42,50147.72,Gambia,M,24-06-1980
1671953,42,57032.36,Eritrea,M,24-06-1980
1673955,42,50279,Norfolk Island,M,24-06-1980
1717592,42,62658,Ethiopia,M,24-06-1980
1752180,42,30487.48,Mongolia,M,24-06-1980
1814489,42,22456,French Polynesia,M,24-06-1980
1932242,42,59458,Albania,F,24-06-1980
2048662,42,64188.5,Monaco,F,24-06-1980
2078393,42,58638.75,Rwanda,M,24-06-1980
2109141,42,36913.51,Macedonia,M,24-06-1980
2223665,42,60465.72,Jordan,M,24-06-1980
2256898,42,49525,Greece,M,24-06-1980
2367869,42,57669.41,Aruba,M,24-06-1980
2376379,42,47862,El Salvador,F,24-06-1980
2428379,42,79484.8,Madagascar,M,24-06-1980
2459463,42,23975,Brunei Darussalam,M,24-06-1980
2490214,42,62336.39,Lesotho,M,24-06-1980
2505607,42,72554,Eritrea,M,24-06-1980
2536993,42,57877,Denmark,F,24-06-1980
2576219,42,18819,Saudi Arabia,F,24-06-1980
2581596,42,58996.12,Liberia,M,24-06-1980
2638384,42,48467.68,United Kingdom,F,24-06-1980
2668912,42,69775.75,Guyana,M,24-06-1980
2672859,42,42162.9,South Georgia and the South Sandwich Islands,M,24-06-1980
2763510,42,64631.22,Chad,F,24-06-1980
2776616,42,67080.94,Norfolk Island,F,24-06-1980
3072793,42,53168,United States Minor Outlying Islands,M,24-06-1980
3111733,42,46722.07,Mexico,M,24-06-1980
3117874,42,77144,New Zealand,F,24-06-1980
3145234,42,51015.11,Gibraltar,F,24-06-1980
3176816,42,33502.57,Seychelles,F,24-06-1980
3191804,42,52530.1,British Virgin Islands,F,24-06-1980
3296879,42,60188.38,Bangladesh,M,24-06-1980
3310799,42,67526.92,Portugal,F,24-06-1980
3344300,42,33294,Uzbekistan,F,24-06-1980
3347330,42,48826,New Caledonia,F,24-06-1980
3365180,42,66225.72,Thailand,F,24-06-1980
3397403,42,59398,Benin,M,24-06-1980
3475693,42,61691,Tunisia,F,24-06-1980
3522487,42,73392.28,United States Virgin Islands,M,24-06-1980
3575688,42,70449.04,Angola,F,24-06-1980
3597705,42,41920.79,Cyprus,M,24-06-1980
3661474,42,58526.04,Bolivia,F,24-06-1980
3689555,42,75255,Fiji,F,24-06-1980
3769756,42,22206,United States Minor Outlying Islands,M,24-06-1980
3829553,42,52252.91,British Virgin Islands,F,24-06-1980
3910910,42,75535.14,Saint Helena,M,24-06-1980
3919250,42,50950.24,Norfolk Island,F,24-06-1980
3970152,42,65816.38,Togo,M,24-06-1980
3991127,42,67307.43,British Virgin Islands,M,24-06-1980
4130882,42,66624.6,Myanmar,F,24-06-1980
4141742,42,62330.75,Cuba,F,24-06-1980
4194070,42,57739.03,New Zealand,F,24-06-1980
4205350,42,37605,Cote d'Ivoire,F,24-06-1980
4221307,42,65963.37,United Kingdom,M,24-06-1980
4273806,42,45959.86,Reunion,F,24-06-1980
4291544,42,39552,British Virgin Islands,M,24-06-1980
4330768,42,66348.95,French Southern Territories,F,24-06-1980
4394131,42,53412.32,Nicaragua,M,24-06-1980
4426675,42,39699.13,Thailand,F,24-06-1980
4428709,42,67575.12,Mayotte,F,24-06-1980
4433780,42,72683.35,Estonia,F,24-06-1980
4441620,42,58909.36,Israel,M,24-06-1980
4517128,42,61009.1,Turkmenistan,F,24-06-1980
4527636,42,61690.93,Spain,M,24-06-1980
4590200,42,22456,Bosnia and Herzegovina,M,24-06-1980
4659612,42,46974.15,Sudan,F,24-06-1980
4669524,42,64235.51,Philippines,M,24-06-1980
4681072,42,73049.3,Svalbard & Jan Mayen Islands,M,24-06-1980
4735480,42,55041.6,Switzerland,M,24-06-1980
4831860,42,63551.67,Cape Verde,F,24-06-1980
4976849,42,70505.06,Mali,M,24-06-1980
5092179,42,72154.68,Niger,M,24-06-1980
5102306,42,66263.37,Cayman Islands,F,24-06-1980
5185165,42,58342.63,Uruguay,M,24-06-1980
5198479,42,64122.36,Bolivia,F,24-06-1980
5212383,42,31088,Peru,F,24-06-1980
5249944,42,70377.23,Papua New Guinea,F,24-06-1980
5359535,42,70012.83,Turks and Caicos Islands,F,24-06-1980
5405635,42,68877.02,United Kingdom,F,24-06-1980
5407330,42,65280.16,Antarctica (the territory South of 60 deg S),F,24-06-1980
